Rating,ID,Title,Title Slug
1256.0514740971,2239,"Find Closest Number to Zero",find-closest-number-to-zero
1255.9002796024,1037,"Valid Boomerang",valid-boomerang
1255.5461825223,2475,"Number of Unequal Triplets in Array",number-of-unequal-triplets-in-array
1255.5411731300,3178,"Find the Child Who Has the Ball After K Seconds",find-the-child-who-has-the-ball-after-k-seconds
1255.1762583835,3174,"Clear Digits",clear-digits
1254.8626139269,1945,"Sum of Digits of String After Convert",sum-of-digits-of-string-after-convert
1253.5161450678,2908,"Minimum Sum of Mountain Triplets I",minimum-sum-of-mountain-triplets-i
1253.4847783954,2283,"Check if Number Has Equal Digit Count and Digit Value",check-if-number-has-equal-digit-count-and-digit-value
1253.1463945043,2194,"Cells in a Range on an Excel Sheet",cells-in-a-range-on-an-excel-sheet
1253.1107481745,2186,"Minimum Number of Steps to Make Two Strings Anagram II",minimum-number-of-steps-to-make-two-strings-anagram-ii
1252.8406166148,2164,"Sort Even and Odd Indices Independently",sort-even-and-odd-indices-independently
1252.7479413966,1833,"Maximum Ice Cream Bars",maximum-ice-cream-bars
1251.8223786910,830,"Positions of Large Groups",positions-of-large-groups
1250.8974254752,2315,"Count Asterisks",count-asterisks
1250.0975318308,2465,"Number of Distinct Averages",number-of-distinct-averages
1249.9947800752,1150,"Check If a Number Is Majority Element in a Sorted Array",check-if-a-number-is-majority-element-in-a-sorted-array
1249.9086403595,1161,"Maximum Level Sum of a Binary Tree",maximum-level-sum-of-a-binary-tree
1249.8425270142,2395,"Find Subarrays With Equal Sum",find-subarrays-with-equal-sum
1249.7770522505,3000,"Maximum Area of Longest Diagonal Rectangle",maximum-area-of-longest-diagonal-rectangle
1249.7515196656,2540,"Minimum Common Value",minimum-common-value
1249.6592240732,3136,"Valid Word",valid-word
1249.4294341104,766,"Toeplitz Matrix",toeplitz-matrix
1249.2572200035,2279,"Maximum Bags With Full Capacity of Rocks",maximum-bags-with-full-capacity-of-rocks
1248.8547072235,1903,"Largest Odd Number in String",largest-odd-number-in-string
1248.8026990632,1196,"How Many Apples Can You Put into the Basket",how-many-apples-can-you-put-into-the-basket
1248.7224675206,1876,"Substrings of Size Three with Distinct Characters",substrings-of-size-three-with-distinct-characters
1247.3198836387,1232,"Check If It Is a Straight Line",check-if-it-is-a-straight-line
1246.3593898992,2932,"Maximum Strong Pair XOR I",maximum-strong-pair-xor-i
1246.0341186297,2481,"Minimum Cuts to Divide a Circle",minimum-cuts-to-divide-a-circle
1246.0141927368,2016,"Maximum Difference Between Increasing Elements",maximum-difference-between-increasing-elements
1245.2999833877,1518,"Water Bottles",water-bottles
1245.2741257148,1099,"Two Sum Less Than K",two-sum-less-than-k
1244.8064626533,2965,"Find Missing and Repeated Values",find-missing-and-repeated-values
1244.3173678830,1228,"Missing Number In Arithmetic Progression",missing-number-in-arithmetic-progression
1243.6250741657,2399,"Check Distances Between Same Letters",check-distances-between-same-letters
1243.1009943284,832,"Flipping an Image",flipping-an-image
1242.9383307344,2716,"Minimize String Length",minimize-string-length
1242.8939284628,2309,"Greatest English Letter in Upper and Lower Case",greatest-english-letter-in-upper-and-lower-case
1242.6172898768,1941,"Check if All Characters Have Equal Number of Occurrences",check-if-all-characters-have-equal-number-of-occurrences
1242.4710735813,921,"Minimum Add to Make Parentheses Valid",minimum-add-to-make-parentheses-valid
1241.9262857175,1417,"Reformat The String",reformat-the-string
1241.5775825621,2605,"Form Smallest Number From Two Digit Arrays",form-smallest-number-from-two-digit-arrays
1241.5645130241,2347,"Best Poker Hand",best-poker-hand
1241.5396695569,2299,"Strong Password Checker II",strong-password-checker-ii
1241.0825147417,2293,"Min Max Game",min-max-game
1240.8297581760,2078,"Two Furthest Houses With Different Colors",two-furthest-houses-with-different-colors
1239.1621762681,2788,"Split Strings by Separator",split-strings-by-separator
1237.7565585875,1422,"Maximum Score After Splitting a String",maximum-score-after-splitting-a-string
1237.6934646090,2864,"Maximum Odd Binary Number",maximum-odd-binary-number
1235.9216009709,2149,"Rearrange Array Elements by Sign",rearrange-array-elements-by-sign
1235.8413685224,2154,"Keep Multiplying Found Values by Two",keep-multiplying-found-values-by-two
1235.6484230513,2923,"Find Champion I",find-champion-i
1235.6114196155,1816,"Truncate Sentence",truncate-sentence
1234.8049089605,1385,"Find the Distance Value Between Two Arrays",find-the-distance-value-between-two-arrays
1234.7692637513,989,"Add to Array-Form of Integer",add-to-array-form-of-integer
1234.7084656358,1009,"Complement of Base 10 Integer",complement-of-base-10-integer
1234.4144116814,1184,"Distance Between Bus Stops",distance-between-bus-stops
1234.0585375650,1961,"Check If String Is a Prefix of Array",check-if-string-is-a-prefix-of-array
1233.5034839998,2980,"Check if Bitwise OR Has Trailing Zeros",check-if-bitwise-or-has-trailing-zeros
1232.8314427996,1119,"Remove Vowels from a String",remove-vowels-from-a-string
1231.9992413350,1492,"The kth Factor of n",the-kth-factor-of-n
1231.8671440198,1967,"Number of Strings That Appear as Substrings in Word",number-of-strings-that-appear-as-substrings-in-word
1231.6157956848,876,"Middle of the Linked List",middle-of-the-linked-list
1231.4004525633,1134,"Armstrong Number",armstrong-number
1229.7575626899,2848,"Points That Intersect With Cars",points-that-intersect-with-cars
1229.4850365142,1725,"Number Of Rectangles That Can Form The Largest Square",number-of-rectangles-that-can-form-the-largest-square
1229.1709574783,1800,"Maximum Ascending Subarray Sum",maximum-ascending-subarray-sum
1228.6309936480,917,"Reverse Only Letters",reverse-only-letters
1228.4824438011,1748,"Sum of Unique Elements",sum-of-unique-elements
1227.9103734800,2729,"Check if The Number is Fascinating",check-if-the-number-is-fascinating
1227.7906887239,844,"Backspace String Compare",backspace-string-compare
1227.3485530532,1118,"Number of Days in a Month",number-of-days-in-a-month
1226.8332278145,1935,"Maximum Number of Words You Can Type",maximum-number-of-words-you-can-type
1226.2960135431,1133,"Largest Unique Number",largest-unique-number
1225.3923012413,2357,"Make Array Zero by Subtracting Equal Amounts",make-array-zero-by-subtracting-equal-amounts
1225.3601348675,1346,"Check If N and Its Double Exist",check-if-n-and-its-double-exist
1224.7606792444,1337,"The K Weakest Rows in a Matrix",the-k-weakest-rows-in-a-matrix
1223.9335618833,2460,"Apply Operations to an Array",apply-operations-to-an-array
1223.4065703960,2206,"Divide Array Into Equal Pairs",divide-array-into-equal-pairs
1223.3861903833,1408,"String Matching in an Array",string-matching-in-an-array
1222.2354919459,2535,"Difference Between Element Sum and Digit Sum of an Array",difference-between-element-sum-and-digit-sum-of-an-array
1221.9872943569,1678,"Goal Parser Interpretation",goal-parser-interpretation
1221.8477681772,2414,"Length of the Longest Alphabetical Continuous Substring",length-of-the-longest-alphabetical-continuous-substring
1221.6801628274,1550,"Three Consecutive Odds",three-consecutive-odds
1219.5284561367,1221,"Split a String in Balanced Strings",split-a-string-in-balanced-strings
1219.4252907184,1299,"Replace Elements with Greatest Element on Right Side",replace-elements-with-greatest-element-on-right-side
1218.9011436003,2442,"Count Number of Distinct Integers After Reverse Operations",count-number-of-distinct-integers-after-reverse-operations
1218.1083231462,2859,"Sum of Values at Indices With K Set Bits",sum-of-values-at-indices-with-k-set-bits
1217.1184374247,1662,"Check If Two String Arrays are Equivalent",check-if-two-string-arrays-are-equivalent
1217.0003384199,3105,"Longest Strictly Increasing or Strictly Decreasing Subarray",longest-strictly-increasing-or-strictly-decreasing-subarray
1216.9550221615,3005,"Count Elements With Maximum Frequency",count-elements-with-maximum-frequency
1216.6376846517,1848,"Minimum Distance to the Target Element",minimum-distance-to-the-target-element
1216.6129188490,2553,"Separate the Digits in an Array",separate-the-digits-in-an-array
1215.7827321325,2176,"Count Equal and Divisible Pairs in an Array",count-equal-and-divisible-pairs-in-an-array
1215.7443346869,2108,"Find First Palindromic String in the Array",find-first-palindromic-string-in-the-array
1214.7037247760,2806,"Account Balance After Rounded Purchase",account-balance-after-rounded-purchase
1214.5428648910,2956,"Find Common Elements Between Two Arrays",find-common-elements-between-two-arrays
1214.2480880984,3042,"Count Prefix and Suffix Pairs I",count-prefix-and-suffix-pairs-i
1213.8073621345,973,"K Closest Points to Origin",k-closest-points-to-origin
1213.4070467355,2656,"Maximum Sum With Exactly K Elements ",maximum-sum-with-exactly-k-elements
1212.2606422181,1475,"Final Prices With a Special Discount in a Shop",final-prices-with-a-special-discount-in-a-shop
1212.2309421538,1413,"Minimum Value to Get Positive Step by Step Sum",minimum-value-to-get-positive-step-by-step-sum
1212.2079075334,3046,"Split the Array",split-the-array
1211.0565182538,3168,"Minimum Number of Chairs in a Waiting Room",minimum-number-of-chairs-in-a-waiting-room
1209.6571020247,1822,"Sign of the Product of an Array",sign-of-the-product-of-an-array
1209.3722198224,1523,"Count Odd Numbers in an Interval Range",count-odd-numbers-in-an-interval-range
1208.0417047337,1389,"Create Target Array in the Given Order",create-target-array-in-the-given-order
1208.0130656905,941,"Valid Mountain Array",valid-mountain-array
1207.7810914125,1380,"Lucky Numbers in a Matrix",lucky-numbers-in-a-matrix
1207.7491943483,2706,"Buy Two Chocolates",buy-two-chocolates
1207.7482390750,2215,"Find the Difference of Two Arrays",find-the-difference-of-two-arrays
1207.7224406285,1704,"Determine if String Halves Are Alike",determine-if-string-halves-are-alike
1207.3151378208,2485,"Find the Pivot Integer",find-the-pivot-integer
1206.5675296817,2595,"Number of Even and Odd Bits",number-of-even-and-odd-bits
1206.1240971343,1784,"Check if Binary String Has at Most One Segment of Ones",check-if-binary-string-has-at-most-one-segment-of-ones
1206.0712568518,2574,"Left and Right Sum Differences",left-and-right-sum-differences
1205.8589709613,3120,"Count the Number of Special Characters I",count-the-number-of-special-characters-i
1205.6698455508,1160,"Find Words That Can Be Formed by Characters",find-words-that-can-be-formed-by-characters
1204.9864820183,1869,"Longer Contiguous Segments of Ones than Zeros",longer-contiguous-segments-of-ones-than-zeros
1203.7972421795,3069,"Distribute Elements Into Two Arrays I",distribute-elements-into-two-arrays-i
1203.7504950404,1952,"Three Divisors",three-divisors
1203.1408035909,1688,"Count of Matches in Tournament",count-of-matches-in-tournament
1203.0737869081,2367,"Number of Arithmetic Triplets",number-of-arithmetic-triplets
1201.8730954169,2148,"Count Elements With Strictly Smaller and Greater Elements ",count-elements-with-strictly-smaller-and-greater-elements
1201.7810344050,3038,"Maximum Number of Operations With the Same Score I",maximum-number-of-operations-with-the-same-score-i
1201.7686271329,2124,"Check if All A's Appears Before All B's",check-if-all-as-appears-before-all-bs
1201.6117337798,997,"Find the Town Judge",find-the-town-judge
1201.3497763919,1491,"Average Salary Excluding the Minimum and Maximum Salary",average-salary-excluding-the-minimum-and-maximum-salary
1200.9464053417,2319,"Check if Matrix Is X-Matrix",check-if-matrix-is-x-matrix
1199.8592887103,2169,"Count Operations to Obtain Zero",count-operations-to-obtain-zero
1199.4477805501,2000,"Reverse Prefix of Word",reverse-prefix-of-word
1199.4427635582,1154,"Day of the Year",day-of-the-year
1199.2892732505,929,"Unique Email Addresses",unique-email-addresses
1199.2392672964,1165,"Single-Row Keyboard",single-row-keyboard
1198.8420836551,2678,"Number of Senior Citizens",number-of-senior-citizens
1198.5705825982,1200,"Minimum Absolute Difference",minimum-absolute-difference
1198.4180401014,985,"Sum of Even Numbers After Queries",sum-of-even-numbers-after-queries
1197.5462481787,3074,"Apple Redistribution into Boxes",apple-redistribution-into-boxes
1195.9731842298,2529,"Maximum Count of Positive Integer and Negative Integer",maximum-count-of-positive-integer-and-negative-integer
1195.7512695571,1207,"Unique Number of Occurrences",unique-number-of-occurrences
1193.9819783429,1323,"Maximum 69 Number",maximum-69-number
1193.2687290573,1437,"Check If All 1's Are at Least Length K Places Away",check-if-all-1s-are-at-least-length-k-places-away
1193.1328299324,1528,"Shuffle String",shuffle-string
1193.0585534828,2418,"Sort the People",sort-the-people
1192.9770230345,2810,"Faulty Keyboard",faulty-keyboard
1192.3167969426,1436,"Destination City",destination-city
1191.3681720998,2769,"Find the Maximum Achievable Number",find-the-maximum-achievable-number
1190.6265204580,3079,"Find the Sum of Encrypted Integers",find-the-sum-of-encrypted-integers
1189.4358388136,2951,"Find the Peaks",find-the-peaks
1188.6470369782,747,"Largest Number At Least Twice of Others",largest-number-at-least-twice-of-others
1188.6311093158,1122,"Relative Sort Array",relative-sort-array
1187.1641565458,1880,"Check if Word Equals Summation of Two Words",check-if-word-equals-summation-of-two-words
1187.1344261572,2119,"A Number After a Double Reversal",a-number-after-a-double-reversal
1184.8359383057,2974,"Minimum Number Game",minimum-number-game
1184.7957212840,2341,"Maximum Number of Pairs in Array",maximum-number-of-pairs-in-array
1184.4264833435,1979,"Find Greatest Common Divisor of Array",find-greatest-common-divisor-of-array
1184.3385083575,2544,"Alternating Digit Sum",alternating-digit-sum
1182.6489068544,1672,"Richest Customer Wealth",richest-customer-wealth
1182.3093772964,2652,"Sum Multiples",sum-multiples
1182.2102562446,2942,"Find Words Containing Character",find-words-containing-character
1181.9716216714,1189,"Maximum Number of Balloons",maximum-number-of-balloons
1181.5839867359,852,"Peak Index in a Mountain Array",peak-index-in-a-mountain-array
1180.9236239060,1486,"XOR Operation in an Array",xor-operation-in-an-array
1180.5927490268,3033,"Modify the Matrix",modify-the-matrix
1180.3543157775,1441,"Build an Array With Stack Operations",build-an-array-with-stack-operations
1179.1495967491,1287,"Element Appearing More Than 25% In Sorted Array",element-appearing-more-than-25-in-sorted-array
1178.6580069402,2586,"Count the Number of Vowel Strings in Range",count-the-number-of-vowel-strings-in-range
1178.4942541235,905,"Sort Array By Parity",sort-array-by-parity
1177.5660617941,965,"Univalued Binary Tree",univalued-binary-tree
1176.4547272896,1431,"Kids With the Greatest Number of Candies",kids-with-the-greatest-number-of-candies
1175.5552151972,3019,"Number of Changing Keys",number-of-changing-keys
1174.8589329736,1773,"Count Items Matching a Rule",count-items-matching-a-rule
1174.3019990918,2643,"Row With Maximum Ones",row-with-maximum-ones
1173.5059264820,922,"Sort Array By Parity II",sort-array-by-parity-ii
1173.0485559374,3083,"Existence of a Substring in a String and Its Reverse",existence-of-a-substring-in-a-string-and-its-reverse
1172.6819789183,1046,"Last Stone Weight",last-stone-weight
1172.5106645463,760,"Find Anagram Mappings",find-anagram-mappings
1172.0548998046,2427,"Number of Common Factors",number-of-common-factors
1172.0410939015,3158,"Find the XOR of Numbers Which Appear Twice",find-the-xor-of-numbers-which-appear-twice
1169.4209117977,2960,"Count Tested Devices After Test Operations",count-tested-devices-after-test-operations
1168.7462888240,3162,"Find the Number of Good Pairs I",find-the-number-of-good-pairs-i
1168.6157473032,2651,"Calculate Delayed Arrival Time",calculate-delayed-arrival-time
1167.8737144048,2057,"Smallest Index With Equal Value",smallest-index-with-equal-value
1167.6471225010,2441,"Largest Positive Integer That Exists With Its Negative",largest-positive-integer-that-exists-with-its-negative
1167.1331831913,1304,"Find N Unique Integers Sum up to Zero",find-n-unique-integers-sum-up-to-zero
1167.1241589729,2185,"Counting Words With a Given Prefix",counting-words-with-a-given-prefix
1167.0749837258,796,"Rotate String",rotate-string
1166.7881833200,1832,"Check if the Sentence Is Pangram",check-if-the-sentence-is-pangram
1166.5264284193,1768,"Merge Strings Alternately",merge-strings-alternately
1165.8838207286,2824,"Count Pairs Whose Sum is Less than Target",count-pairs-whose-sum-is-less-than-target
1165.4768151611,1446,"Consecutive Characters",consecutive-characters
1165.2135167215,2011,"Final Value of Variable After Performing Operations",final-value-of-variable-after-performing-operations
1164.8182315157,771,"Jewels and Stones",jewels-and-stones
1164.5575871589,2710,"Remove Trailing Zeros From a String",remove-trailing-zeros-from-a-string
1164.0227691933,1374,"Generate a String With Characters That Have Odd Counts",generate-a-string-with-characters-that-have-odd-counts
1163.6047095526,1342,"Number of Steps to Reduce a Number to Zero",number-of-steps-to-reduce-a-number-to-zero
1161.8236318927,2278,"Percentage of Letter in String",percentage-of-letter-in-string
1161.6227767245,961,"N-Repeated Element in Size 2N Array",n-repeated-element-in-size-2n-array
1160.8899403409,1512,"Number of Good Pairs",number-of-good-pairs
1160.5949372306,3131,"Find the Integer Added to Array I",find-the-integer-added-to-array-i
1160.4439395369,1920,"Build Array from Permutation",build-array-from-permutation
1157.6407631819,2903,"Find Indices With Index and Value Difference I",find-indices-with-index-and-value-difference-i
1155.4545579447,2351,"First Letter to Appear Twice",first-letter-to-appear-twice
1154.8280679790,1502,"Can Make Arithmetic Progression From Sequence",can-make-arithmetic-progression-from-sequence
1153.4272559620,2469,"Convert the Temperature",convert-the-temperature
1152.9389808366,3151,"Special Array I",special-array-i
1152.4483983485,3146,"Permutation Difference between Two Strings",permutation-difference-between-two-strings
1152.2642983255,3110,"Score of a String",score-of-a-string
1152.1494742874,2089,"Find Target Indices After Sorting Array",find-target-indices-after-sorting-array
1152.1377893605,1365,"How Many Numbers Are Smaller Than the Current Number",how-many-numbers-are-smaller-than-the-current-number
1151.9713084499,2828,"Check if a String Is an Acronym of Words",check-if-a-string-is-an-acronym-of-words
1151.9363042898,2778,"Sum of Squares of Special Elements ",sum-of-squares-of-special-elements
1151.5250329621,1460,"Make Two Arrays Equal by Reversing Sub-arrays",make-two-arrays-equal-by-reversing-subarrays
1151.3534799042,1290,"Convert Binary Number in a Linked List to Integer",convert-binary-number-in-a-linked-list-to-integer
1151.2537511408,2455,"Average Value of Even Numbers That Are Divisible by Three",average-value-of-even-numbers-that-are-divisible-by-three
1149.7692944931,3065,"Minimum Operations to Exceed Threshold Value I",minimum-operations-to-exceed-threshold-value-i
1147.8274860083,2733,"Neither Minimum nor Maximum",neither-minimum-nor-maximum
1144.9508874557,2413,"Smallest Even Multiple",smallest-even-multiple
1144.6237559885,1913,"Maximum Product Difference Between Two Pairs",maximum-product-difference-between-two-pairs
1142.8650731632,1137,"N-th Tribonacci Number",n-th-tribonacci-number
1142.0341823205,2798,"Number of Employees Who Met the Target",number-of-employees-who-met-the-target
1141.2363999461,1281,"Subtract the Product and Sum of Digits of an Integer",subtract-the-product-and-sum-of-digits-of-an-integer
1140.0534541481,2894,"Divisible and Non-divisible Sums Difference",divisible-and-non-divisible-sums-difference
1139.6630206282,1295,"Find Numbers with Even Number of Digits",find-numbers-with-even-number-of-digits
1139.4248492279,1351,"Count Negative Numbers in a Sorted Matrix",count-negative-numbers-in-a-sorted-matrix
1134.7862697576,3024,"Type of Triangle",type-of-triangle
1132.6812943289,1929,"Concatenation of Array",concatenation-of-array
1129.9490902320,977,"Squares of a Sorted Array",squares-of-a-sorted-array
1129.3432988996,1450,"Number of Students Doing Homework at a Given Time",number-of-students-doing-homework-at-a-given-time
1125.5752382740,1455,"Check If a Word Occurs As a Prefix of Any Word in a Sentence",check-if-a-word-occurs-as-a-prefix-of-any-word-in-a-sentence
1121.0677596555,1464,"Maximum Product of Two Elements in an Array",maximum-product-of-two-elements-in-an-array
1120.6981836240,1470,"Shuffle the Array",shuffle-the-array
1118.1080334618,1394,"Find Lucky Integer in an Array",find-lucky-integer-in-an-array
1115.8258444602,3028,"Ant on the Boundary",ant-on-the-boundary
1104.7359028407,1480,"Running Sum of 1d Array",running-sum-of-1d-array
1100.5332505219,3099,"Harshad Number",harshad-number
1084.1319467318,1108,"Defanging an IP Address",defanging-an-ip-address
