Rating,ID,Title,Title Slug,Difficulty,premium,status
1465.7023558248,1414,Find the Minimum Number of Fibonacci Numbers Whose Sum Is K,find-the-minimum-number-of-fibonacci-numbers-whose-sum-is-k,Medium,False,
1464.6895034875,1361,Validate Binary Tree Nodes,validate-binary-tree-nodes,Medium,False,
1464.5254961488,1396,Design Underground System,design-underground-system,Medium,False,
1462.4423844498,1022,Sum of Root To Leaf Binary Numbers,sum-of-root-to-leaf-binary-numbers,Easy,False,
1461.9157715206,946,Validate Stack Sequences,validate-stack-sequences,Medium,False,
1461.2892510067,1909,Remove One Element to Make the Array Strictly Increasing,remove-one-element-to-make-the-array-strictly-increasing,Easy,False,
1460.9610936441,833,Find And Replace in String,find-and-replace-in-string,Medium,False,
1460.9105672071,1910,Remove All Occurrences of a Substring,remove-all-occurrences-of-a-substring,Medium,False,
1460.5903088359,1663,Smallest String With A Given Numeric Value,smallest-string-with-a-given-numeric-value,Medium,False,
1460.3224820858,3147,Taking Maximum Energy From the Mystic Dungeon,taking-maximum-energy-from-the-mystic-dungeon,Medium,False,
1459.8208951847,1310,XOR Queries of a Subarray,xor-queries-of-a-subarray,Medium,False,
1459.7513584849,2452,Words Within Two Edits of Dictionary,words-within-two-edits-of-dictionary,Medium,False,
1458.356493039,2062,Count Vowel Substrings of a String,count-vowel-substrings-of-a-string,Easy,False,
1455.8516200241,2391,Minimum Amount of Time to Collect Garbage,minimum-amount-of-time-to-collect-garbage,Medium,False,
1454.7459647138,2094,Finding 3-Digit Even Numbers,finding-3-digit-even-numbers,Easy,False,
1454.5942017003,2487,Remove Nodes From Linked List,remove-nodes-from-linked-list,Medium,False,
1454.3901912166,1846,Maximum Element After Decreasing and Rearranging,maximum-element-after-decreasing-and-rearranging,Medium,False,
1453.7818053022,1472,Design Browser History,design-browser-history,Medium,False,
1453.1833769825,781,Rabbits in Forest,rabbits-in-forest,Medium,False,
1450.8514438667,2947,Count Beautiful Substrings I,count-beautiful-substrings-i,Medium,False,
1450.6986543984,2961,Double Modular Exponentiation,double-modular-exponentiation,Medium,False,
1450.5787293419,831,Masking Personal Information,masking-personal-information,Medium,False,
1450.0534545623,2511,Maximum Enemy Forts That Can Be Captured,maximum-enemy-forts-that-can-be-captured,Easy,False,
1448.1865030721,2596,Check Knight Tour Configuration,check-knight-tour-configuration,Medium,False,
1448.1207963663,945,Minimum Increment to Make Array Unique,minimum-increment-to-make-array-unique,Medium,False,
1447.0268321102,2099,Find Subsequence of Length K With the Largest Sum,find-subsequence-of-length-k-with-the-largest-sum,Easy,False,
1446.4280778775,1026,Maximum Difference Between Node and Ancestor,maximum-difference-between-node-and-ancestor,Medium,False,
1445.3734269673,1946,Largest Number After Mutating Substring,largest-number-after-mutating-substring,Medium,False,
1445.1422945604,2295,Replace Elements in an Array,replace-elements-in-an-array,Medium,False,
1444.6795731919,2028,Find Missing Observations,find-missing-observations,Medium,False,
1444.6098846511,1465,Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts,maximum-area-of-a-piece-of-cake-after-horizontal-and-vertical-cuts,Medium,False,
1444.3218903725,2526,Find Consecutive Integers from a Data Stream,find-consecutive-integers-from-a-data-stream,Medium,False,
1444.2068009303,942,DI String Match,di-string-match,Easy,False,
1443.2353621969,1560,Most Visited Sector in  a Circular Track,most-visited-sector-in-a-circular-track,Easy,False,
1443.0697629277,763,Partition Labels,partition-labels,Medium,False,
1442.9468304752,836,Rectangle Overlap,rectangle-overlap,Easy,False,
1441.4290319373,1094,Car Pooling,car-pooling,Medium,False,
1439.5656079032,1261,Find Elements in a Contaminated Binary Tree,find-elements-in-a-contaminated-binary-tree,Medium,False,
1438.8988489545,1375,Number of Times Binary String Is Prefix-Aligned,number-of-times-binary-string-is-prefix-aligned,Medium,False,
1438.223135905,1609,Even Odd Tree,even-odd-tree,Medium,False,
1436.5343999134,845,Longest Mountain in Array,longest-mountain-in-array,Medium,False,
1436.3892315914,1701,Average Waiting Time,average-waiting-time,Medium,False,
1436.1125054038,1433,Check If a String Can Break Another String,check-if-a-string-can-break-another-string,Medium,False,
1435.9559888935,2001,Number of Pairs of Interchangeable Rectangles,number-of-pairs-of-interchangeable-rectangles,Medium,False,
1435.3564963722,1025,Divisor Game,divisor-game,Easy,False,
1435.0179887342,2559,Count Vowel Strings in Ranges,count-vowel-strings-in-ranges,Medium,False,
1434.2392062372,2600,K Items With the Maximum Sum,k-items-with-the-maximum-sum,Easy,False,
1433.0795554833,1535,Find the Winner of an Array Game,find-the-winner-of-an-array-game,Medium,False,
1432.9593207076,967,Numbers With Same Consecutive Differences,numbers-with-same-consecutive-differences,Medium,False,
1432.9051050881,994,Rotting Oranges,rotting-oranges,Medium,False,
1432.0967926378,1785,Minimum Elements to Add to Form a Given Sum,minimum-elements-to-add-to-form-a-given-sum,Medium,False,
1431.6864980883,1170,Compare Strings by Frequency of the Smallest Character,compare-strings-by-frequency-of-the-smallest-character,Medium,False,
1431.0523656241,2415,Reverse Odd Levels of Binary Tree,reverse-odd-levels-of-binary-tree,Medium,False,
1430.3429533629,1636,Sort Array by Increasing Frequency,sort-array-by-increasing-frequency,Easy,False,
1430.3094955812,2924,Find Champion II,find-champion-ii,Medium,False,
1429.9599761889,2957,Remove Adjacent Almost-Equal Characters,remove-adjacent-almost-equal-characters,Medium,False,
1429.6349292399,1357,Apply Discount Every n Orders,apply-discount-every-n-orders,Medium,False,
1429.1878389249,988,Smallest String Starting From Leaf,smallest-string-starting-from-leaf,Medium,False,
1428.7246677159,2711,Difference of Number of Distinct Values on Diagonals,difference-of-number-of-distinct-values-on-diagonals,Medium,False,
1428.712905903,817,Linked List Components,linked-list-components,Medium,False,
1428.6729861424,1845,Seat Reservation Manager,seat-reservation-manager,Medium,False,
1428.1443796872,1669,Merge In Between Linked Lists,merge-in-between-linked-lists,Medium,False,
1427.7906804882,1887,Reduction Operations to Make the Array Elements Equal,reduction-operations-to-make-the-array-elements-equal,Medium,False,
1426.9800910361,2437,Number of Valid Clock Times,number-of-valid-clock-times,Easy,False,
1426.948379305,1315,Sum of Nodes with Even-Valued Grandparent,sum-of-nodes-with-even-valued-grandparent,Medium,False,
1426.7384112327,1432,Max Difference You Can Get From Changing an Integer,max-difference-you-can-get-from-changing-an-integer,Medium,False,
1426.7144554733,1003,Check If Word Is Valid After Substitutions,check-if-word-is-valid-after-substitutions,Medium,False,
1425.9672522649,840,Magic Squares In Grid,magic-squares-in-grid,Medium,False,
1425.3981616639,883,Projection Area of 3D Shapes,projection-area-of-3d-shapes,Easy,False,
1423.5501543781,791,Custom Sort String,custom-sort-string,Medium,False,
1423.5195903975,3039,Apply Operations to Make String Empty,apply-operations-to-make-string-empty,Medium,False,
1423.1058649921,1333,"Filter Restaurants by Vegan-Friendly, Price and Distance",filter-restaurants-by-vegan-friendly-price-and-distance,Medium,False,
1423.0355763093,1493,Longest Subarray of 1's After Deleting One Element,longest-subarray-of-1s-after-deleting-one-element,Medium,False,
1422.7125559974,2938,Separate Black and White Balls,separate-black-and-white-balls,Medium,False,
1422.3308967485,2606,Find the Substring With Maximum Cost,find-the-substring-with-maximum-cost,Medium,False,
1421.9944676861,1630,Arithmetic Subarrays,arithmetic-subarrays,Medium,False,
1421.7251191403,2326,Spiral Matrix IV,spiral-matrix-iv,Medium,False,
1421.6541140049,1360,Number of Days Between Two Dates,number-of-days-between-two-dates,Easy,False,
1421.2624065513,1033,Moving Stones Until Consecutive,moving-stones-until-consecutive,Medium,False,
1420.3698647434,2760,Longest Even Odd Subarray With Threshold,longest-even-odd-subarray-with-threshold,Easy,False,
1418.9758090724,2374,Node With Highest Edge Score,node-with-highest-edge-score,Medium,False,
1418.8205349928,1656,Design an Ordered Stream,design-an-ordered-stream,Easy,False,
1418.6847740057,1962,Remove Stones to Minimize the Total,remove-stones-to-minimize-the-total,Medium,False,
1418.1401949854,1052,Grumpy Bookstore Owner,grumpy-bookstore-owner,Medium,False,
1417.3934930077,2139,Minimum Moves to Reach Target Score,minimum-moves-to-reach-target-score,Medium,False,
1416.8961009909,1652,Defuse the Bomb,defuse-the-bomb,Easy,False,
1416.4124723866,2294,Partition Array Such That Maximum Difference Is K,partition-array-such-that-maximum-difference-is-k,Medium,False,
1414.6100987673,2825,Make String a Subsequence Using Cyclic Increments,make-string-a-subsequence-using-cyclic-increments,Medium,False,
1414.4918812526,890,Find and Replace Pattern,find-and-replace-pattern,Medium,False,
1414.4351202231,1985,Find the Kth Largest Integer in the Array,find-the-kth-largest-integer-in-the-array,Medium,False,
1413.4238697034,2383,Minimum Hours of Training to Win a Competition,minimum-hours-of-training-to-win-a-competition,Easy,False,
1413.0376809608,2521,Distinct Prime Factors of Product of Array,distinct-prime-factors-of-product-of-array,Medium,False,
1412.3053230205,1823,Find the Winner of the Circular Game,find-the-winner-of-the-circular-game,Medium,False,
1412.2790156634,841,Keys and Rooms,keys-and-rooms,Medium,False,
1411.6120545314,3121,Count the Number of Special Characters II,count-the-number-of-special-characters-ii,Medium,False,
1410.5239927267,1138,Alphabet Board Path,alphabet-board-path,Medium,False,
1409.2288385791,2834,Find the Minimum Possible Sum of a Beautiful Array,find-the-minimum-possible-sum-of-a-beautiful-array,Medium,False,
1408.7923640745,1588,Sum of All Odd Length Subarrays,sum-of-all-odd-length-subarrays,Easy,False,
1408.427592417,2110,Number of Smooth Descent Periods of a Stock,number-of-smooth-descent-periods-of-a-stock,Medium,False,
1407.9870845299,1006,Clumsy Factorial,clumsy-factorial,Medium,False,
1407.5442381391,1217,Minimum Cost to Move Chips to The Same Position,minimum-cost-to-move-chips-to-the-same-position,Easy,False,
1407.1322366299,1325,Delete Leaves With a Given Value,delete-leaves-with-a-given-value,Medium,False,
1407.0629410799,1886,Determine Whether Matrix Can Be Obtained By Rotation,determine-whether-matrix-can-be-obtained-by-rotation,Easy,False,
1406.1279714442,2451,Odd String Difference,odd-string-difference,Easy,False,
1405.8938478338,2744,Find Maximum Number of String Pairs,find-maximum-number-of-string-pairs,Easy,False,
1405.8442434352,2946,Matrix Similarity After Cyclic Shifts,matrix-similarity-after-cyclic-shifts,Easy,False,
1405.7482709086,2996,Smallest Missing Integer Greater Than Sequential Prefix Sum,smallest-missing-integer-greater-than-sequential-prefix-sum,Easy,False,
1405.5786892723,1561,Maximum Number of Coins You Can Get,maximum-number-of-coins-you-can-get,Medium,False,
1405.4005354401,1410,HTML Entity Parser,html-entity-parser,Medium,False,
1405.123188264,2734,Lexicographically Smallest String After Substring Operation,lexicographically-smallest-string-after-substring-operation,Medium,False,
1405.0021415178,1457,Pseudo-Palindromic Paths in a Binary Tree,pseudo-palindromic-paths-in-a-binary-tree,Medium,False,
1404.9707095328,3101,Count Alternating Subarrays,count-alternating-subarrays,Medium,False,
1404.7016862187,1237,Find Positive Integer Solution for a Given Equation,find-positive-integer-solution-for-a-given-equation,Medium,False,
1404.1839222,1700,Number of Students Unable to Eat Lunch,number-of-students-unable-to-eat-lunch,Easy,False,
1402.0863615706,1508,Range Sum of Sorted Subarray Sums,range-sum-of-sorted-subarray-sums,Medium,False,
1401.2732392084,3111,Minimum Rectangles to Cover Points,minimum-rectangles-to-cover-points,Medium,False,
1401.2246983038,1198,Find Smallest Common Element in All Rows,find-smallest-common-element-in-all-rows,Medium,True,
1399.8468905274,2240,Number of Ways to Buy Pens and Pencils,number-of-ways-to-buy-pens-and-pencils,Medium,False,
1399.5303229631,3066,Minimum Operations to Exceed Threshold Value II,minimum-operations-to-exceed-threshold-value-ii,Medium,False,
1397.9519549403,2799,Count Complete Subarrays in an Array,count-complete-subarrays-in-an-array,Medium,False,
1397.8875115008,1071,Greatest Common Divisor of Strings,greatest-common-divisor-of-strings,Easy,False,
1397.7743198793,1176,Diet Plan Performance,diet-plan-performance,Easy,True,
1396.8422030812,788,Rotated Digits,rotated-digits,Medium,False,
1396.5990609759,1404,Number of Steps to Reduce a Number in Binary Representation to One,number-of-steps-to-reduce-a-number-in-binary-representation-to-one,Medium,False,
1396.5448074496,1306,Jump Game III,jump-game-iii,Medium,False,
1396.4853538164,944,Delete Columns to Make Sorted,delete-columns-to-make-sorted,Easy,False,
1396.1044458638,2566,Maximum Difference by Remapping a Digit,maximum-difference-by-remapping-a-digit,Easy,False,
1395.9639246414,2966,Divide Array Into Arrays With Max Difference,divide-array-into-arrays-with-max-difference,Medium,False,
1395.5132479177,1668,Maximum Repeating Substring,maximum-repeating-substring,Easy,False,
1394.9149882274,2256,Minimum Average Difference,minimum-average-difference,Medium,False,
1393.7857353048,2816,Double a Number Represented as a Linked List,double-a-number-represented-as-a-linked-list,Medium,False,
1393.4123491817,978,Longest Turbulent Subarray,longest-turbulent-subarray,Medium,False,
1393.3604603199,2928,Distribute Candies Among Children I,distribute-candies-among-children-i,Easy,False,
1392.6601629182,1529,Bulb Switcher IV,minimum-suffix-flips,Medium,False,
1392.3629194433,2870,Minimum Number of Operations to Make Array Empty,minimum-number-of-operations-to-make-array-empty,Medium,False,
1392.0853311911,957,Prison Cells After N Days,prison-cells-after-n-days,Medium,False,
1391.7243180131,1222,Queens That Can Attack the King,queens-that-can-attack-the-king,Medium,False,
1390.5023027273,2155,All Divisions With the Highest Score of a Binary Array,all-divisions-with-the-highest-score-of-a-binary-array,Medium,False,
1389.331169471,1065,Index Pairs of a String,index-pairs-of-a-string,Easy,True,
1389.0328392117,1214,Two Sum BSTs,two-sum-bsts,Medium,True,
